0,SansAnimation,,,,,,,,
,,,,,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
0,BoneStab,0,340,0,1,,,,
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
1,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
0,BoneStab,2,340,0,1,,,,
,,,,,,,,,
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.07,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.07,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.07,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.4,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
,,,,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0.15,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0.15,0.1
0.07,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.07,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.07,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.07,SUB,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,-70,50,1,870,,,
0.07,ADD,HeartX,$HeartX,20,1,870,,,
0,BoneV,$HeartX,650,50,3,870,1,,
0.2,,,,,,,,,
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0,0.1
0.65,,,,,,,,,
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0,0.1
0.65,,,,,,,,,
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0,0.1
0.65,,,,,,,,,
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,90,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,180,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,270,0,0.1
0.6,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,45,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,SUB,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,135,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,ADD,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,225,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,ADD,HeartY,$HeartY,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,315,0,0.1
0.65,,,,,,,,,
0,GetHeartpos,HeartX,HeartY,,,,,,
0,SUB,HeartX,$HeartX,100,,,,,
0,GasterBlaster,1,0,0,$HeartX,$HeartY,0,0,0.1
0,GetHeartpos,HeartX,HeartY,,,,,,
